Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Somalia, Fed. Rep.",SOM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10255271,10.04319083,5.507474592,-16.37235012,13.55399844,2.748281833,10.51026127,3.416331664,8.256190878,5.570434622,3.93647914,5.806362111,2.60924047,-11.13375244,0.452113041,5.063312431,0.714957496,8.656289173,-6.957683868,4.566089159,1.513881365,3.106200408,2.374500154,5.158247339,-1.954020815,8.621064485,1.207772067,3.685581276,2.93151411
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-5.207974914,-6.323650696,4.835348445,1.674569056,-1.182324256,1.866082844,4.547783728,1.346747176,4.856183608,-3.105350241,0.081093575,-3.497020299,-0.512863177,0.053576259,4.076228373,2.365660961,0.526777669,-0.674066911,5.05513486,3.128071467,3.031253634,4.970234097,4.562997175,5.349463528,3.951008381,4.188655962,1.649935033,-0.801181241,4.981584182,5.243199342,1.526680281,2.547480721,4.1271206,0.967297826,-1.797723199,2.880262426,2.648412433,2.507908378,-4.85285891,2.739655239,1.081845129,2.393981266,2.956178719
South Sudan,SSD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15421713,1.02918018,-3.252097847,-52.11562074,-50.84507415,117.2114629,-36.78179756,,,,,,,,,
Sub-Saharan Africa,SSF,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-5.115375083,-6.214710799,4.836117635,1.737174048,-1.130349773,1.902367181,4.463857356,1.322912237,4.773130577,-3.218125756,-0.053003729,-3.328353202,-0.458240221,0.126450096,4.090704434,2.390454609,0.572346841,-0.62767985,5.067416658,3.142217021,3.082688756,4.968937924,4.627002034,5.397686197,4.016788224,4.239703718,1.735730499,-0.692512028,5.04856125,5.376998036,1.772250147,2.879790245,4.37847144,1.383701855,-1.125734252,3.451394133,3.032486429,2.923297514,-4.190979186,2.965536862,1.295017747,2.657471807,3.323661005
Small states,SST,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-2.146433743,-2.11368651,0.960212502,2.297687185,-0.754370922,2.571546526,2.467607973,-1.892179782,-1.966949997,2.72905193,0.757138442,3.409832806,5.352352817,0.689802194,3.200620546,6.783366619,2.206222669,4.035281318,7.988508803,3.468735518,4.540274241,9.268606611,1.781777354,0.145538067,-7.87667436,1.548661865,1.395138915,-1.484966709,-0.166186034,-0.170812494,1.12780327,1.498725044,2.575904876,2.580572418,2.912964848,-0.640812493,4.775488831,8.432651732,5.76835488,17.6018685
Sao Tome and Principe,STP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.92303057,-4.813350961,-8.972605236,12.82340112,17.88940247,6.437885536,-0.015593558,1.949256306,-3.401500738,4.423841164,4.180417834,-6.628652457,-6.107908648,6.237503484,-2.058754932,3.231299436
Suriname,SUR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,11.74549302,10.32279096,-1.328031378,-6.531225596,-27.80088766,4.0229885,-14.73296501,-11.01511878,3.398058247,4.929577458,8.277404916,-17.76859502,20.35175878,2.505219198,0.610997952,1.374572277,-0.90395559,-10.94641073,2.688859883,-0.748124529,6.155777345,-2.248521758,7.384991613,-6.426161936,11.92771337,12.16361848,-1.247602617,4.956268902,14.16666852,10.2189757,2.510052648,4.002784652,8.099063444,-9.040247727,7.011572001,5.693384621,-10.68311782,5.626684714,-2.615629724,0.538350656,-12.72897268,19.80293448,3.59634622,-4.872223115,-17.46426165,-10.93312993,2.503824963,2.069061219,
Slovak Republic,SVK,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18397523,-0.070575534,10.41715547,-6.899953162,5.500552365,5.641998152,9.895815494,11.30886474,15.27819318,6.122552816,16.86286318,10.52180519,6.256828635,-12.7064902,9.858026409,3.145367958,1.904522312,-5.661940683,13.75452357,7.838426083,-1.094308324,1.486366837,6.532343736,3.083233918,-8.127707395,0.44555938,-3.112881138,-0.434445077,0.34144188
Slovenia,SVN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.478510437,6.663195096,1.403131812,5.621307399,4.978778208,1.700960586,3.263571242,5.750710205,4.608777772,3.630826882,9.248088097,10.54304047,2.611741382,-14.05822804,-0.300352926,-0.476380205,-3.647092209,-1.855952749,5.309425116,1.299508895,3.563227561,7.478001436,4.767058285,6.37604297,-2.238303791,7.424303474,-0.226872146,5.713597433,1.795933796
Sweden,SWE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-3.293394825,0.620532258,3.545949721,9.121652794,2.827726257,1.657083607,2.323642934,2.085884232,0.720212519,-1.704384002,-2.681148851,-4.296890788,-3.66871552,8.903982937,9.870065682,2.61693826,4.293278342,5.997889758,6.538593306,6.89260959,1.270848188,4.204676229,1.096969697,6.139386794,2.418113204,5.580195977,5.223362313,-5.068038686,-13.4447882,12.87964558,4.417603416,-2.782948084,-4.483230965,-0.184499959,6.445164693,-0.131896295,2.780512522,1.71348878,1.918030128,-0.980884107,10.03137344,2.096664307,-2.49601121,0.266752472
Eswatini,SWZ,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,12.39093423,6.969312177,1.88711884,-4.852502002,1.57667611,29.08427717,19.88445933,-1.322427482,-0.435652706,10.76398002,1.817180226,-2.715920884,-1.212739795,-2.354040725,33.84549952,55.37099509,21.27057842,8.297091323,19.05900392,0.707077528,5.113694157,1.234910291,4.109828125,4.44487762,1.669563455,6.243886117,2.61247999,0.644429841,1.941807042,0.542940954,6.704800724,2.173843054,1.15581752,2.750624564,11.82841174,7.631213018,-3.955101999,-3.194145825,9.192876601,1.415108282,5.451798599,4.32744439,1.598182787,1.468517849,5.406708261,1.855033481,-2.213858631,5.921765581,-11.26952988,14.92380503,0.163334494,0.507054964,
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.852370701,-9.476015798,-8.287524566,3.89095144,10.75984067,-14.76644847,0.462878338,,,
Seychelles,SYC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,27.36695949,3.627217229,7.088333117,-12.14967035,1.112208661,12.86474344,21.61119035,-0.827701053,-7.943785322,9.283138879,6.713010438,12.26223782,17.47329261,-4.690831822,13.91213392,1.162736381,24.25807671,23.76522728,21.43840354,8.907753991,-7.099729992,15.81478606,-0.810856144,5.6257196,-11.53394413,3.33661099,16.41003442,7.204384399,0.604805283,-3.866987863,-8.277459874,0.375025328,22.17466893,-4.518322072,-23.42923171,1.493570687,5.710230051,7.167167435,-4.384744423,6.153236906,0.316940154,5.236816737,-13.3854662,7.856899666,14.42906475,-6.399698991
Syrian Arab Republic,SYR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839050867,-3.302614652,-1.968336492,13.79955435,-0.263208459,2.905991792,3.455397498,0.96166827,3.270619899,12.21028736,-9.888512709,-46.62238376,-57.97799902,10.10753643,-1.012940875,-14.78435306,22.67995397,13.62599407,-5.054978046,-4.103754941,-4.681236926,-13.38644815,,
Turks and Caicos Islands,TCA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.500656351,-33.8637143,-26.40069924,-20.45852539,-4.605612774,6.714062127,6.055483743,12.8984624,5.842174103,9.676153861,113.8033408,-3.247285564,-14.24297967,15.30900292,19.19300546,7.208403324,9.047306266
Chad,TCD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.807985298,1.135210308,-4.301224215,9.577251972,7.295902063,13.00468135,-2.516949572,1.664089368,5.404747684,-21.45696201,-7.478567075,7.437169072,7.865092097,-3.937625789,-2.865315844,2.382562367,6.258713168,5.134458057
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-20.55223778,-3.682621066,6.439873871,12.1714583,13.2418249,13.16167272,-5.599331854,0.928575629,21.62727098,22.48924528,10.90720963,8.439299288,9.698649181,4.531336339,10.2577988,5.049389938,11.74341204,10.56960058,9.050652765,10.95936041,4.115619429,3.208894733,7.137642715,9.442203414,7.656238303,8.256354213,9.910570255,11.39993552,4.631339423,4.809696802,11.24467977,14.88411448,15.08124317,15.0248523,12.83312599,11.23633989,8.126354078,2.347492339,6.923096189,8.605066008,6.649899742,8.632122552,10.89709999,9.775874611,10.35821467,11.46237416,12.75177384,8.420405424,8.409791176,11.35661101,9.380211135,7.990443601,7.382501242,6.713541098,5.74005319,5.906354956,5.704742656,5.652861055,4.470777132,1.165049285,7.600803319,2.633225515,4.175211002,5.259391235
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.332891675,-18.32331615,-11.46867026,-18.67104101,-3.51275548,-1.222503832,2.3511382,-0.444003228,3.43985393,8.301068869,2.46347252,4.436846628,8.659041471,10.17873995,5.863249512,8.247871069,6.96077846,2.79770909,-6.964728222,6.59801514,8.225893231,1.826002772,2.185204119,2.354437702,1.680904082,2.406732129,4.135626252,3.14474926,1.327340669,-1.714949155,6.783204078,0.613108777,3.270283371,3.460366572
Togo,TGO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,21.01446446,17.36571054,0.510090005,7.106348623,-6.634852849,2.537923383,16.83193358,10.16948779,8.461377633,2.482376168,8.554668451,15.04079441,0.305411898,-0.351680228,15.87332796,-15.51020572,2.898553179,-6.572772142,-9.296479062,14.4044286,-1.69492077,1.970448412,14.11594376,6.712536114,-4.44264315,7.082227034,-7.689664925,-29.37789798,26.3334554,20.75214729,5.224779955,2.296415882,-9.097167099,2.788845727,4.263570972,1.050313757,7.954347311,3.457947523,-3.746897873,5.068181377,7.900193457,-5.686523463,-2.096742878,2.686671344,8.789011358,8.604257599,-3.035146153,22.3161065,10.27251243,-0.483294457,16.18591099,1.590915565,8.288043474,-1.64793232,3.90215032,5.779600518,6.35769672,6.742723425,4.200027385
Thailand,THA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.626899115,10.61322574,6.757281985,-4.307112626,-11.37622734,6.755222663,2.618756937,2.40556643,8.393761995,9.078565553,7.250609333,5.265338775,5.319643718,6.618046894,2.362900799,-1.909137563,10.44755435,-4.166867394,7.27265418,1.576766902,-0.109496169,2.984137235,2.704705771,1.722576874,2.889599936,0.030674094,-5.227743493,3.643858622,0.352803981,-1.77927737,0.894159898
Tajikistan,TJK,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99999481,2.300004865,14.79999854,2.300000313,1.299995795,-7.341771633,-28.52969147,-10.06020756,-25.98467453,-13.57098615,-21.93523365,-1.854122006,7.272767706,5.40404844,8.741183217,14.31873711,8.142962816,9.889515893,14.57125113,10.09293533,5.454680462,9.967367603,-3.331185128,-6.779333735,9.785005139,5.856837453,8.739562642,4.339344233,5.849529486,11.63923047,16.20505257,20.45091596,16.69163666,10.07317793,16.77943369,13.81926352,9.25948469,9.881831937,
Turkmenistan,TKM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.00000017,4.000000937,-25,-6.0000008,19.00000144,-20.00000179,4.699998178,13.20000276,24.40000149,17.29999912,13.19999851,16.20000109,25.79999996,29.3168004,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,6.858500561,5.215596599,8.721629804,8.600504371,7.034292097,6.45027934,8.512084752,9.315136086,6.815705156,1.972770862,6.445657603,3.822415072,4.920749797,7.726613977,6.008525673,-0.812353791,-1.763523153,-5.354990086,4.448492394,3.218177646,3.961588466,2.822856781,-0.389048568,1.647206493,-1.281996794,2.968401654,1.957424135,4.036349168,5.441098534,-1.80289138,4.820217313,6.26797989,2.410547313,-1.266222474,3.532031853,-1.314026838,-0.043177734,2.590968033,6.166461435,3.258744527,4.707065509,4.059000541,2.229872583,-5.039791225,6.566668726,4.185324127,1.579451831,1.968855429,0.776017014,-0.418776575,-1.269591862,0.558127413,0.572376459,-1.181313676,-7.498278022,8.015780631,3.737155248,2.019584204,1.150439939
Timor-Leste,TLS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.390712428,-22.43484883,-17.19703086,-64.20262147,-7.586394755,-13.11766301,44.97002074,99.16938261,54.54741997,7.887179456,11.03798484,-19.53215073,41.05497219,-10.88899318,22.20712134,7.62941259,-26.50058311,5.287209006,143.4934917,118.20963,5.652322555,-44.5768667,-56.96698412,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,14.95116114,11.57961631,13.39327387,11.01421116,11.84468722,1.848599727,-5.694056049,18.62008829,-5.614937443,-13.72104782,-10.79602938,-26.99523609,1.089033011,33.37105796,4.067352801,-6.389432078,2.720950908,0.582326696,8.067740101,1.036168266,3.121037743,25.69511809,-4.978719226,4.519390578,1.617127933,0.592341893,3.930749328,7.304367388,7.112576472,6.724306893,6.872444311,6.495210999,2.22182016,2.066005596,1.181372826,7.972223262,4.268134151,4.928521858,5.369728796,4.392437304,-0.693805413,5.296275906,-3.918210874,0.289583705,-3.060269508,1.158953365,-0.694456761,8.042176589,3.577456914,1.087771638,-0.848353639,-4.664868418,4.323614104,5.122509106,1.718048931,-0.288630263
Tonga,TON,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,-11.88537691,20.90097078,27.70846224,17.29013837,8.117622353,-10.57740964,3.193962752,27.33652754,2.140399414,-2.824015417,-1.582656409,-8.454001677,1.56143214,7.747478932,1.032598187,-10.08073844,0.309910154,5.789055737,11.47026744,9.583209472,6.240746716,-13.16985837,9.696410613,4.635286449,-6.516484666,2.026644806,5.01511033,-1.029097355,0.584170509,-5.036204037,-7.87920524,-5.171948735,5.417456791,11.5390941,4.108828429,4.715463347,3.815437156,-14.42331638,7.955101403,-0.516056436,12.45078271,9.625150926,-14.71785532,4.617999228,0.741621848,18.97783517,-12.25437074,-11.13931516,
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,6.102270788,8.350208248,8.753204381,8.65775734,4.684441053,3.007570881,2.055295379,6.252050432,7.325221354,0.812598103,0.508791764,0.058141649,3.358111927,2.376088104,5.650406644,7.82996887,6.961326925,6.881719675,-0.972777284,4.900395297,7.823167505,2.107494331,6.974156928,4.423387624,4.734586321,6.220567049,5.728942763,8.829359115,7.728455013,7.5049227,1.054692076,3.594088938,5.573871315,9.014224568,10.60263654,6.035955113,4.605941951,4.468485926,5.789084061,5.910678068,2.705647141,6.837024077,6.915217812,9.313481737,9.346257464,12.73774057,8.086534569,4.269170436,8.442911185,7.842503563,4.289029974,3.906899126,4.178637417,7.213079468,9.19989547,7.92068711,6.378635117,5.487015124,-0.318404951,-0.285038107,11.77525663,2.66910279,9.953581656,5.450343042
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-5.115375083,-6.214710799,4.836117635,1.737174048,-1.130349773,1.902367181,4.463857356,1.322912237,4.773130577,-3.218125756,-0.053003729,-3.328353202,-0.458240221,0.126450096,4.090704434,2.390454609,0.572346841,-0.62767985,5.067416658,3.142217021,3.082688756,4.968937924,4.627002034,5.397686197,4.016788224,4.239703718,1.735730499,-0.692512028,5.04856125,5.376998036,1.772250147,2.879790245,4.37847144,1.383701855,-1.125734252,3.451394133,3.032486429,2.923297514,-4.190979186,2.965536862,1.295017747,2.657471807,3.323661005
Trinidad and Tobago,TTO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-5.070642116,-4.859251976,-8.218540582,7.803714669,-1.015601733,1.599493583,2.915972211,-2.772198655,-5.992490922,8.059003315,-6.875989106,7.424532828,1.868036974,10.18287305,12.63355727,10.41304177,6.885889314,8.836059642,26.52909862,8.045680438,9.966164904,17.43814652,4.351094347,1.041939399,-1.952141076,-1.872778365,-3.539902979,-2.99051061,1.317265642,-1.125112338,-0.712514097,-7.758276927,-1.87812856,-2.47503385,-3.124403973,-11.62424627,-0.511870003,2.440273999,-4.749604144,
Tunisia,TUN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.151270406,1.068613822,-0.511099068,-0.110583933,-2.026561936,-1.188033489,-0.296407407,0.814930098,-0.909231549,-10.35370633,9.827103062,0.703676438,-0.96811552,-2.480926423
Turkiye,TUR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,9.315293329,3.702303159,6.148779358,10.467804,11.14221276,5.80791937,7.274347577,9.806826325,5.35923214,-0.828957166,-3.4356487,-0.965524882,7.636760874,1.958420347,8.32818323,10.2611073,7.712504652,11.0517326,10.33089911,0.201466409,4.936837997,6.589089197,2.409649178,5.994504955,8.140662243,-4.956093118,8.745391205,6.90045215,9.467406808,8.058040187,-5.10793081,7.136030139,-10.57036889,6.683062744,9.383863936,13.95296789,10.55586237,12.64312624,7.395939405,-0.664799211,-10.57730744,11.43309623,19.34319496,4.711135828,10.80421281,5.073812307,5.035408562,4.595898273,9.320278342,0.575841876,-2.665208237,1.263828083,13.98171004,0.251537478,2.52297642,2.168440205
Tuvalu,TUV,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16918833,0.043556543,-3.857428964,1.616652579,-1.920210736,6.683696905,6.68329248,10.29182802,7.466210798,4.392104216,7.38460757,10.64305523,12.32751265,12.05048537,10.76887507,9.55456326,9.408379933,6.099369667,3.389410535,9.171113333,11.83667033,4.225194509,10.47766801,5.963742315,9.71848364,11.74839521,10.64305483,9.726164167,10.33110619,2.521946314,4.1,4.3,4.8,5.231661948
Uganda,UGA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,-2.620945797,8.312369157,-4.516806122,-4.766274855,13.96648372,19.17583976,4.233660317,5.896025258,8.206115101,8.417066314,8.389030234,13.01325738,20.25646341,16.56530422,11.3596233,8.713504449,10.3846253,10.17522128,3.259491478,7.416359808,9.46878884,8.02069158,11.55807732,14.73483243,9.602454641,8.819368629,5.746860457,7.86621866,11.29705997,3.056589869,2.142531436,6.341763372,7.753654799,4.552606739,6.848101438,4.842582488,9.038936317,3.248208876,3.470761651,5.126963688,4.029493311,4.867971397
Ukraine,UKR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.01778098,-16.99345477,-22.25923809,-34.79341362,-14.82645068,-9.495035286,-4.239336754,-0.069362646,4.006217802,11.32000001,10.24991794,6.44745153,14.26508043,9.524590008,-1.276451129,6.43329515,8.413042916,-6.150074063,-20.33307989,4.940698457,4.539729606,-2.751591577,-7.432667552,-14.46428641,-15.08541415,3.10991275,1.777210254,2.663864763,1.847312178,-3.202430094,2.180079451,-40.99719984,7.996752874,4.13418146
Upper middle income,UMC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-0.423807444,4.433277489,4.661022294,9.606998886,8.309984988,8.370156152,4.108099928,8.689804308,12.06052711,10.20527182,8.179268204,9.058776845,10.10676793,4.938604326,2.303458088,8.267514386,2.742737711,1.94208356,4.30896024,1.946384827,0.660194405,3.117906709,-0.714532941,5.117294828,4.884205653,4.466926649,5.439385624,3.341598397,2.829145635,3.96831882,3.198448822,4.570111894,6.58927064,7.174456435,5.076151297,7.890151215,7.341301131,2.970262717,3.307296499,6.708746406,2.950638626,5.437045114,7.473681553,8.857899009,7.884531834,9.32343777,9.832320748,6.081515784,3.459774507,10.00874808,7.551250159,6.065352917,5.58423266,4.941872867,4.034053341,4.706994617,4.794483221,4.152408817,2.9095417,-0.246297837,7.834243679,2.44780735,3.808938013,4.316594575
Uruguay,URY,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,-1.026190822,-7.64942069,9.460685036,12.63169035,2.888428868,-0.685799348,-2.873167258,3.022560055,6.235711626,-1.877711468,4.366508551,-3.600057492,2.5320281,5.249742619,3.982509933,-2.83166069,-3.683529076,-5.135679193,-9.007970121,1.293894582,3.79563112,12.69280633,1.449586791,12.5828782,-0.879084912,5.314405311,8.864330427,-1.415250984,-0.773953354,4.921310586,4.251466486,0.493118681,1.162398332,-3.210296472,2.027872799,-0.851514945,-7.916171683,7.017866836,5.745584968,-3.450275217,4.373142469
United States,USA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.843688525,1.590198104,4.045847244,-18.93922835,-6.297505222,-11.00828799,-5.151599631,1.449228495,2.658104965,2.315563969,2.103205534,1.777936773,2.895661247,3.400006123,3.176970078,5.883653201,5.320900309,7.878106268,8.394347265,6.51397865,9.889077116,26.06935739,5.201327243,7.632209997,9.836747425,7.420405857,8.291195603,5.85526329,5.390866921,10.9356669,9.338315313,3.475085812,8.125302604,5.569142923,6.655129553,7.240322833
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,19.51478459,18.39252523,5.012741875,2.153019146,4.257620222,3.177169751,5.573138121,2.278069672,9.597279448,9.948251123,5.270086165,10.80521567,-6.542949785,2.813046349,11.73363489,0.462568,1.483329972,2.535091174,-0.41319783,5.487637656,3.171420007,-1.232804351,-8.851750091,1.484437026,2.460966681,12.76546933,4.786541199,4.611656029,3.649182705,5.076375413,-5.922659833,-4.064107367,-6.030016513,-0.307358693,-2.100426362,4.012772751,-4.732083112,2.791535344,0.438020149,3.423462713,4.69262974,-5.198653586,-7.595897062,6.003481231,14.7659324,2.062467943,7.305525432
"Venezuela, RB",VEN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,-3.910831656,12.87243029,-0.798842937,-1.679949095,7.784511313,-3.679651965,-7.690890482,5.872887929,4.141598048,4.021999481,2.061369037,-5.089604156,-1.905727612,-4.205353887,-8.218756933,14.3081581,-1.025844493,7.564519161,3.819098118,6.413775138,-9.563181294,10.33046965,11.43346063,6.328858413,2.07565212,-1.327082331,5.394064054,2.294755431,-2.403026825,-0.308823774,-8.351168505,3.833342125,3.200339875,-11.81996564,-9.792344921,17.60623793,6.794473917,7.073533324,4.134839241,3.679453868,-4.959695512,-3.358842489,3.05231053,4.665355782,-0.416040666,-5.842512656,,,,,,,,,,
British Virgin Islands,VGB,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94104569,8.461962693,4.996532918,-2.59078048,2.265660128,7.711990787,12.78819063,12.62420192,13.38936566,13.6010841,14.45943123,12.62087117,8.333990947,7.684311567,10.06962639,8.56956647,7.241839482,9.380220803,9.927213034,8.419427961,7.289815629,7.364193721,4.133339259,5.975804353,-9.923181155,7.347526356,7.167895012,5.123308921,6.239085055,9.193155277,7.825657859,8.284605175,8.988432763,8.209367317,4.379053423,3.206851871,8.179717081,3.738253064,8.239958368
Vanuatu,VUT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,-6.68909111,-5.198234858,25.99695576,-35.09018677,3.305785344,10.19999583,1.088932248,31.14901073,0.342231561,-0.136424563,12.5,-4.128719836,-8.803040461,-2.708332645,26.12419724,-2.037352213,-10.5719239,-3.746770709,4.161075308,-0.082850041,37.06467662,-21.11312765,-18.07259714,-4.555382215,-2.222948676,5.282514209,24.96030486,-10.11435832,27.48091603,27.61144378,12.16545012,-19.08893709,-22.17541172,8.390748031,-5.402951192,49.53203744,4.252928904,7.050492611,4.918032787,-8.319627193,4.006577964,-1.351157108,-19.68526883,,
World,WLD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.580698073,3.256516788,3.571373461,3.278481586,1.377119062,2.826999812,5.142180132,1.184412056,2.185054233,4.001726931,5.444408753,4.420822007,5.873730542,5.383056768,2.211027914,-3.741895602,7.809439653,4.417140571,2.754754206,2.915178794,3.76628654,3.415178407,3.265701754,3.897620914,3.500227468,1.705098534,-2.03529248,6.992385103,2.266411846,2.218844049,2.919436694
